commit_hash,date,author,filepath,lines_added,lines_deleted,net_change,file_type
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/prediction_service.py,282,0,282,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/core/transition_service.py,228,0,228,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__pycache__/auth_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__pycache__/integration_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__pycache__/notification_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/__pycache__/workflow_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/auth_service.py,178,0,178,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/integration_service.py,437,0,437,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/notification_service.py,360,0,360,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/generic/workflow_service.py,304,0,304,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/__pycache__/analytics_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/__pycache__/ingestion_service.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/analytics_service.py,247,0,247,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/application/support/ingestion_service.py,297,0,297,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/config.py,54,0,54,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__pycache__/aggregates.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__pycache__/entities.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__pycache__/events.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/__pycache__/value_objects.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/aggregates.py,207,0,207,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/entities.py,337,0,337,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/events.py,263,0,263,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/domain/value_objects.py,702,0,702,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/messaging/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/messaging/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/messaging/__pycache__/event_bus.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/messaging/event_bus.py,93,0,93,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/README.md,137,0,137,md
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/__pycache__/database.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/__pycache__/models.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/__pycache__/repositories.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/database.py,49,0,49,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/models.py,896,0,896,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/persistence/repositories.py,314,0,314,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/storage/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/storage/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/storage/__pycache__/file_storage.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/storage/file_storage.py,167,0,167,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/workers/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/workers/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/workers/__pycache__/task_queue.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/infrastructure/workers/task_queue.py,161,0,161,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/main.py,93,0,93,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/__init__.py,10,0,10,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/README.md,77,0,77,md
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/analytics.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/auth.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/conformance.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/discovery.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/enhancement.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/integrations.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/logs.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/models.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/notifications.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/process_mining.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/transitions.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/__pycache__/workflows.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/analytics.py,190,0,190,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/auth.py,95,0,95,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/conformance.py,585,0,585,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/discovery.py,551,0,551,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/enhancement.py,204,0,204,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/integrations.py,203,0,203,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/logs.py,719,0,719,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/models.py,167,0,167,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/notifications.py,173,0,173,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/process_mining.py,428,0,428,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/transitions.py,197,0,197,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/src/presentation/api/routers/workflows.py,97,0,97,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/__init__.py,1,0,1,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/__pycache__/conftest.cpython-313-pytest-9.0.2.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/__pycache__/test_api.cpython-313-pytest-9.0.2.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/__pycache__/test_domain.cpython-313-pytest-9.0.2.pyc,0,0,0,pyc
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/conftest.py,85,0,85,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/test_api.py,211,0,211,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,backend/tests/test_domain.py,234,0,234,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,demo/Insurance_claims_event_log.csv,180001,0,180001,csv
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,demo/pm4py-capabilities.py,807,0,807,py
43fbe25,"Initial commit with backend, demo, and docs",Naman Agarwal,demo/pm4py_analysis_results.json,458,0,458,json
781cebc,"feat: Use Directly-Follows Graph (DFG) as the primary data source for the process map viewer, consuming DFG nodes and edges directly.",Naman Agarwal,backend/process_miner.db,0,0,0,db
781cebc,"feat: Use Directly-Follows Graph (DFG) as the primary data source for the process map viewer, consuming DFG nodes and edges directly.",Naman Agarwal,src/components/features/process-map/ProcessMapPage.tsx,1,1,0,tsx
781cebc,"feat: Use Directly-Follows Graph (DFG) as the primary data source for the process map viewer, consuming DFG nodes and edges directly.",Naman Agarwal,src/components/features/process-map/ProcessMapViewer.tsx,48,6,42,tsx
781cebc,"feat: Use Directly-Follows Graph (DFG) as the primary data source for the process map viewer, consuming DFG nodes and edges directly.",Naman Agarwal,src/components/features/process-map/edges/ProcessEdge.tsx,5,6,-1,tsx
00a9a24,"refactor: Consolidate API schemas and database models, migrating to SQLModel and removing redundant model files.",Naman Agarwal,backend/app/__pycache__/config.cpython-313.pyc,0,0,0,pyc
00a9a24,"refactor: Consolidate API schemas and database models, migrating to SQLModel and removing redundant model files.",Naman Agarwal,backend/app/__pycache__/main.cpython-313.pyc,0,0,0,pyc
00a9a24,"refactor: Consolidate API schemas and database models, migrating to SQLModel and removing redundant model files.",Naman Agarwal,backend/app/celery_app.py,7,4,3,py
00a9a24,"refactor: Consolidate API schemas and database models, migrating to SQLModel and removing redundant model files.",Naman Agarwal,backend/app/config.py,2,2,0,py
00a9a24,"refactor: Consolidate API schemas and database models, migrating to SQLModel and removing redundant model files.",Naman Agarwal,backend/app/models/__init__.py,87,90,-3,py
00a9a24,"refactor: Consolidate API schemas and database models, migrating to SQLModel and removing redundant model files.",Naman Agarwal,backend/app/models/__pycache__/__init__.cpython-313.pyc,0,0,0,pyc
00a9a24,"refactor: Consolidate API schemas and database models, migrating to SQLModel and removing redundant model files.",Naman Agarwal,backend/app/models/__pycache__/schemas.cpython-313.pyc,0,0,0,pyc
00a9a24,"refactor: Consolidate API schemas and database models, migrating to SQLModel and removing redundant model files.",Naman Agarwal,backend/app/models/analysis.py,0,103,-103,py
00a9a24,"refactor: Consolidate API schemas and database models, migrating to SQLModel and removing redundant model files.",Naman Agarwal,backend/app/models/audit_log.py,0,109,-109,py
